Application,class,Number_Api_Calls,Class_Size,Issue_Score
Mozilla Stumbler,NetworkInfo,5,6,0.7976110407555692
Mozilla Stumbler,ISimulatorService,1,0,0
Mozilla Stumbler,AbstractTileLoader,0,0,0.014721345951629867
Mozilla Stumbler,RecordedRouteGPXFormatter,0,0,0.004206098843322818
Mozilla Stumbler,JSONRowsObjectBuilder,0,0,0.3405572755417957
Mozilla Stumbler,LowResMapOverlay,1,1,2.2617503973555815
Mozilla Stumbler,LegacyMotionSensorTest,0,0,2.3746518192392343
Mozilla Stumbler,DeveloperActivity,54,23,10.761142557416587
Mozilla Stumbler,Stats,0,0,1.1595115214777243
Mozilla Stumbler,ObservationPointSerializer,17,12,6.013314682324858
Mozilla Stumbler,GPSMapUpdatingLocationListener,0,1,0
Mozilla Stumbler,UploadReports,0,0,8.285641998734977
Mozilla Stumbler,AsyncUploaderMLS,0,0,3.5357142857142856
Mozilla Stumbler,SerializableTileTest,0,0,0.16906642654025594
Mozilla Stumbler,AsyncUploadParam,1,1,0.9930542044591995
Mozilla Stumbler,ConfigurablePriorityThreadFactory,0,0,0.002103049421661409
Mozilla Stumbler,SmartFSProvider,0,0,0.13568193232165732
Mozilla Stumbler,ScreenMonitor,15,8,0.1364638024854559
Mozilla Stumbler,CustomShadowLocationManager,0,0,0.004206098843322818
Mozilla Stumbler,ServerContentResolver,0,0,0.17979797979797982
Mozilla Stumbler,InternalCompassOrientationProvider,0,0,0.002103049421661409
Mozilla Stumbler,ILocationService,1,0,0
Mozilla Stumbler,QueuedCountsTrackerTest,0,0,0.05973813420621932
Mozilla Stumbler,LocationBlockList,0,0,0.01904761904761905
Mozilla Stumbler,DeveloperOptions,0,0,0.05420251621432422
Mozilla Stumbler,LocationAdapter,7,7,0.18497376782007838
Mozilla Stumbler,QuadTreeTileSource,0,0,0.002103049421661409
Mozilla Stumbler,DataStorageManagerTest,0,0,2.5952275438408012
Mozilla Stumbler,LocationChangeSensorTest,0,0,4.612439553669836
Mozilla Stumbler,OverlayItem,0,0,0.010515247108307047
Mozilla Stumbler,MetricsView,59,24,50.99477306498684
Mozilla Stumbler,CantContinueException,0,0,0.04842415441952974
Mozilla Stumbler,MockHttpUtil,0,0,0.7565540988196251
Mozilla Stumbler,SensorEventListenerProxy,0,0,0.002103049421661409
Mozilla Stumbler,SimulationContext,0,0,0.018927444794952685
Mozilla Stumbler,UploadAlarmService,0,0,0.33088487230147756
Mozilla Stumbler,MultiTouchController<T>,0,0,0.002103049421661409
Mozilla Stumbler,OverlayManager,0,0,0.004206098843322818
Mozilla Stumbler,XYTileSource,0,0,0.9861042183622828
Mozilla Stumbler,Log,0,0,9.210995456339042
Mozilla Stumbler,BitmapPool,0,0,0.002103049421661409
Mozilla Stumbler,MockSimpleCellScanner,3,3,0.0847405208140038
Mozilla Stumbler,UploadAlarmReceiverTest,0,0,0.6782067575509093
Mozilla Stumbler,HttpErrorException,0,0,0.8181580395729282
Mozilla Stumbler,LeaderboardActivity,8,6,8.564922766578736
Mozilla Stumbler,AbstractCommunicator,0,0,6.528756439245456
Mozilla Stumbler,SampleImplementation,0,0,0.1936026936026936
Mozilla Stumbler,CellScanner,23,11,31.403751146483238
Mozilla Stumbler,HighLowBandwidthReceiver,6,4,0.20708885817791406
Mozilla Stumbler,NetworkInfoTest,0,0,1.2164662349676225
Mozilla Stumbler,CoverageOverlay,1,1,0.8806506181794088
Mozilla Stumbler,CustomShadowConnectivityManager,0,0,0.002103049421661409
Mozilla Stumbler,Reporter,19,14,18.14967394512619
Mozilla Stumbler,Updater,42,21,12.353602996971784
Mozilla Stumbler,ISimpleCellScanner,1,0,0
Mozilla Stumbler,Zipper,11,6,0.10452369961865307
Mozilla Stumbler,MyPreferenceFragment,0,0,0.8930322128851542
Mozilla Stumbler,MultiSourceLocationListener,12,7,1.5
Mozilla Stumbler,MapController,0,0,0.004206098843322818
Mozilla Stumbler,CellInfoTest,0,0,0.022897687628369547
Mozilla Stumbler,SerializedJSONRows,0,0,2.161985846970367
Mozilla Stumbler,WifiBlockListInterface,1,0,0
Mozilla Stumbler,UpdaterTest,0,0,1.0082260941932413
Mozilla Stumbler,MapActivity,0,0,115.89087461895568
Mozilla Stumbler,KMLFragment,47,27,4.595436969873759
Mozilla Stumbler,MainDrawerActivity,32,27,65.26945771646484
Mozilla Stumbler,ObservationPointTest,0,0,0.17786561264822134
Mozilla Stumbler,ExpirableBitmapDrawable,0,0,0.006309148264984228
Mozilla Stumbler,LRUMapTileCache,0,0,0.39001483267422715
Mozilla Stumbler,Marker,0,0,0.012618296529968457
Mozilla Stumbler,OrderedCityTiles,0,0,4.166666666666667
Mozilla Stumbler,LegacyMotionSensor,11,7,1.6270260830240262
Mozilla Stumbler,ReportsColumns,0,0,0.17470513783828723
Mozilla Stumbler,SerializableTile,0,0,2.796410747767483
Mozilla Stumbler,ScanManager,23,23,21.138815398253126
Mozilla Stumbler,ItemizedOverlayWithFocus<Item,0,0,0.002103049421661409
Mozilla Stumbler,ClientDataStorageManagerTest,0,0,0.8854206044502326
Mozilla Stumbler,HttpClientFactory,0,0,0.002103049421661409
Mozilla Stumbler,SerializedJSONRowsList,0,0,1.4811145510835912
Mozilla Stumbler,ReporterTest,0,0,0.6774150366184202
Mozilla Stumbler,SharedConstants,0,0,0.45910138248847926
Mozilla Stumbler,PreferencesScreen,49,14,37.64006566286115
Mozilla Stumbler,BetterMapTileProviderArray,0,0,0.0524754004975712
Mozilla Stumbler,DbCommunicator,0,0,0.17979797979797982
Mozilla Stumbler,Util,0,0,0.002103049421661409
Mozilla Stumbler,DynamicProxyTest,0,0,0.3872053872053872
Mozilla Stumbler,BatteryCheckReceiver,9,5,0.911418322939376
Mozilla Stumbler,NoSSLv3SocketFactory,11,63,0
Mozilla Stumbler,UploadReportsDialog,0,0,1.550696061053865
Mozilla Stumbler,MLSJSONObject,0,0,0.09090909090909091
Mozilla Stumbler,Searcher,0,0,0.3344152836510407
Mozilla Stumbler,PathProjection,0,0,0.002103049421661409
Mozilla Stumbler,TileDownloaderDelegateTest,0,0,1.3731153753484806
Mozilla Stumbler,ProductionLogger,6,4,0.02666666666666667
Mozilla Stumbler,ObservedLocationsReceiver,23,11,29.241263631602678
Mozilla Stumbler,MapFragment,49,57,78.17800758287322
Mozilla Stumbler,DataStorageContract,3,1,0.8898699746006564
Mozilla Stumbler,GPSScanner,19,19,26.702991528223365
Mozilla Stumbler,LBStumblerBundleReceiver,0,0,4.879559166323872
Mozilla Stumbler,StumblerBinder,0,0,1.1229982870797892
Mozilla Stumbler,MapTile,0,0,0.002103049421661409
Mozilla Stumbler,PositionAndScale,0,0,0.02910084149814668
Mozilla Stumbler,ReportFileList,0,0,0.703586461195951
Mozilla Stumbler,AsyncGeolocate,0,0,0.13636363636363638
Mozilla Stumbler,CellInfo,16,12,7.315045257326495
Mozilla Stumbler,CoordinateUtils,3,2,0
Mozilla Stumbler,CloudmadeTileSource,0,0,0.05668149934089402
Mozilla Stumbler,TurnOffReceiver,0,0,1.6966169796626391
Mozilla Stumbler,PointInfo,0,0,0.02910084149814668
Mozilla Stumbler,AppTest,0,0,0.0898989898989899
Mozilla Stumbler,ConsoleView,0,0,0.7415043659369834
Mozilla Stumbler,MapView,0,0,7.512959635138156
Mozilla Stumbler,Prefs,16,44,35.458983202185124
Mozilla Stumbler,BuildConfig,2,1,0
Mozilla Stumbler,GpxObservationPointSerializer,0,0,0.35294117647058826
Mozilla Stumbler,SyncAdapter,0,0,8.785692738633907
Mozilla Stumbler,AppGlobals,6,6,3.609138091070832
Mozilla Stumbler,DataStorageManager,18,24,13.68633414646542
Mozilla Stumbler,IHttpUtil,2,0,0
Mozilla Stumbler,ScannerService,0,0,32.50229797353966
Mozilla Stumbler,AbstractMapOverlay,14,10,4.362853926961657
Mozilla Stumbler,QueuedCountsTracker,2,4,0.19316426266118053
Mozilla Stumbler,ShaUtil,7,3,0.23849968115907588
Mozilla Stumbler,ClientContentResolver,0,0,0.0898989898989899
Mozilla Stumbler,"LruCache<A,",0,0,0.002103049421661409
Mozilla Stumbler,GlobalConstants,3,1,0
Mozilla Stumbler,Scanner,0,0,0.5831593243357948
Mozilla Stumbler,OSMUploader,0,0,0.002103049421661409
Mozilla Stumbler,ScaleBarOverlay,0,0,0.021030494216614095
Mozilla Stumbler,Iterator,0,0,0.7630291856541553
Mozilla Stumbler,ServiceConfig,8,2,0.32502033071293035
Mozilla Stumbler,GEMFFile,0,0,0.004206098843322818
Mozilla Stumbler,UserPositionUpdateManager,6,4,0.5
Mozilla Stumbler,JSONRowsStorageManager,0,0,2.1027863777089784
Mozilla Stumbler,NetworkUtils,0,0,1.3914057071537378
Mozilla Stumbler,MockAcraLog,1,1,0.02432527164388363
Mozilla Stumbler,NotificationUtil,12,8,14.648980677370394
Mozilla Stumbler,MapUpdatingLocationListener,5,3,0
Mozilla Stumbler,AsyncUploader,8,5,19.93459051577645
Mozilla Stumbler,FixtureLoaderTest,0,0,0.002103049421661409
Mozilla Stumbler,StumblerServiceIntentActions,1,1,0
Mozilla Stumbler,PassiveServiceReceiverTest,0,0,0.7232466415753938
Mozilla Stumbler,Provider,0,0,0.35294117647058826
Mozilla Stumbler,PersistedStats,14,7,3.0090845749711934
Mozilla Stumbler,TelemetryWrapper,11,3,0.004206098843322818
Mozilla Stumbler,ObservationPoint,9,10,13.690756330423394
Mozilla Stumbler,SignificantMotionSensor,10,5,2.3099326599326617
Mozilla Stumbler,HttpUtil,25,12,7.666787381969641
Mozilla Stumbler,LogMessageReceiver,0,0,3.3376092373072557
Mozilla Stumbler,BSSIDBlockList,9,5,0.5524754004975709
Mozilla Stumbler,DebugLogger,8,5,0.37952603471295054
Mozilla Stumbler,UploadAlarmReceiver,12,8,9.261369811202353
Mozilla Stumbler,PersistentIntentService,8,5,0.012080114591354314
Mozilla Stumbler,IMotionSensor,1,0,0
Mozilla Stumbler,IResponse,1,0,0
Mozilla Stumbler,ClientPrefs,5,29,23.826090231411698
Mozilla Stumbler,LocationActivityTest,0,0,0.004206098843322818
Mozilla Stumbler,HTTPResponse,8,4,3.14714484133842
Mozilla Stumbler,SyncSummary,0,0,0.05454789981112309
Mozilla Stumbler,ItemizedIconOverlay<Item,0,0,0.002103049421661409
Mozilla Stumbler,ServiceTest,0,0,1.8204654532897881
Mozilla Stumbler,PassiveServiceReceiver,7,4,1.719970291492731
Mozilla Stumbler,Reports,0,0,0.08660381275547824
Mozilla Stumbler,DelegateSSLSocket,0,0,0.15773809523809523
Mozilla Stumbler,MainApp,42,24,51.58212045458513
Mozilla Stumbler,MotionSensor,39,11,37.35059828689542
Mozilla Stumbler,SSIDBlockList,3,2,13.579439492968902
Mozilla Stumbler,TileDownloaderDelegate,0,0,5.8172567844847425
Mozilla Stumbler,ServiceLocator,3,6,1.2307692307692308
Mozilla Stumbler,BatteryInfo,0,0,0.3025684352484664
Mozilla Stumbler,TileSystem,0,0,0.004206098843322818
Mozilla Stumbler,ReportBatch,0,0,2.280134260915542
Mozilla Stumbler,CompassOverlay,0,0,0.18602428066150462
Mozilla Stumbler,CellScannerNoWCDMA,0,0,1.829575163398693
Mozilla Stumbler,ManifestUtil,0,0,0.05457844991923261
Mozilla Stumbler,ReportBatchBuilder,2,5,0.8341014528462832
Mozilla Stumbler,MyMTView,0,0,0.024894742654823863
Mozilla Stumbler,NetworkAvailabliltyCheck,0,0,0.002103049421661409
Mozilla Stumbler,DefaultResourceProxyImpl,0,0,0.05878454876255543
Mozilla Stumbler,MainActivity,0,0,98.7912064545745
Mozilla Stumbler,BoundingBoxE6,0,0,0.018927444794952685
Mozilla Stumbler,AboutActivity,5,3,15.131603204374589
Mozilla Stumbler,StreamUtils,0,0,0.05457844991923261
Mozilla Stumbler,LocationAdapterTest,0,0,0.045454545454545456
Mozilla Stumbler,DateTimeUtils,12,7,4.094259912166759
Mozilla Stumbler,ISystemClock,1,0,0
Mozilla Stumbler,CloudmadeUtil,0,0,0.06088759818421684
Mozilla Stumbler,IMainActivity,1,0,0
Mozilla Stumbler,NetworkSendResult,0,0,0.05454789981112309
Mozilla Stumbler,DatabaseContract,0,0,0.15098039215686276
Mozilla Stumbler,StumblerBundle,17,11,3.4878434590709024
Mozilla Stumbler,Database,0,0,0.2669467787114846
Mozilla Stumbler,LocationUtils,0,0,0.002103049421661409
Mozilla Stumbler,TileSourceFactory,0,0,0.23849968115907583
Mozilla Stumbler,R,30,1,0
Mozilla Stumbler,SignificantMotionSensorTest,0,0,1.1333333333333333
Mozilla Stumbler,Submitter,0,0,0.5237161531279177
Mozilla Stumbler,SimpleCellScannerImplementation,39,13,0.20374028322375845
Mozilla Stumbler,WifiManagerProxy,9,10,0.0826374713923424
Mozilla Stumbler,DefaultPackageTest,0,0,0.002103049421661409
Mozilla Stumbler,Projection,0,0,0.17996866206988274
Mozilla Stumbler,GpsMyLocationProvider,0,0,0.002103049421661409
Mozilla Stumbler,ClientDataStorageManager,9,6,0.7198422387384307
Mozilla Stumbler,GeoPoint,0,0,0.021030494216614095
Mozilla Stumbler,ShaUtilTest,0,0,0.002103049421661409
Mozilla Stumbler,AccuracyCircleOverlay,5,3,0
Mozilla Stumbler,FileDirTestContext,0,0,0.002103049421661409
Mozilla Stumbler,MockSystemClock,1,1,0
Mozilla Stumbler,UploadSettings,0,0,0.17010274278606796
Mozilla Stumbler,MyLocationNewOverlay,0,0,0.24270578000239862
Mozilla Stumbler,Overlay,0,0,0.018927444794952685
Mozilla Stumbler,LayoutParams,0,0,0.02910084149814668
Mozilla Stumbler,ItemizedOverlay<Item,0,0,0.002103049421661409
Mozilla Stumbler,ClientStumblerService,15,19,2.7891353924539644
Mozilla Stumbler,ClientLog,2,6,0.08
Mozilla Stumbler,FirstRunFragment,13,5,4.139471470474293
Mozilla Stumbler,UnittestLogger,11,6,0.02666666666666667
Mozilla Stumbler,StumblerBundleTest,0,0,1.7544800057116252
Mozilla Stumbler,ProviderTest,0,0,0.03333333333333333
Mozilla Stumbler,MyMath,0,0,0.002103049421661409
Mozilla Stumbler,FileBugActivity,8,5,9.422016469335084
Mozilla Stumbler,DelayedMapListener,0,0,2.0545784499192328
Mozilla Stumbler,DefaultCellScanner,0,0,9.41434876889912
Mozilla Stumbler,SystemClock,2,2,0
Mozilla Stumbler,ObservationPointsOverlay,15,10,0
Mozilla Stumbler,BetterTileProvider,0,0,0.05457844991923261
Mozilla Stumbler,MLSLocationService,0,0,0.6666666666666666
Mozilla Stumbler,LowMemoryException,0,0,0.024894742654823863
Mozilla Stumbler,MLSLocationGetter,9,4,2.4518714241783766
Mozilla Stumbler,LoggerUtil,4,2,0
Mozilla Stumbler,StumblerBundleReceiver,0,0,0.5276798891599649
Mozilla Stumbler,DevicePixelConverter,4,1,0.002103049421661409
Mozilla Stumbler,MLS,2,3,0.25640585017207773
Mozilla Stumbler,StumblerService,16,30,19.19916391479743
Mozilla Stumbler,PackageUtils,6,2,0.3914942108140098
Mozilla Stumbler,MapFragmentTest,0,0,0.8764145355678885
Mozilla Stumbler,ILogger,1,0,0
Mozilla Stumbler,GpxToPHPUploader,0,0,0.0524754004975712
Mozilla Stumbler,FirstRunFragmentTest,0,0,0.018691588785046728
Mozilla Stumbler,FixtureLoader,0,0,0.004206098843322818
Mozilla Stumbler,LocationChangeSensor,14,11,6.310846702076984
Mozilla Stumbler,LogActivity,28,17,24.162349499349467
Mozilla Stumbler,CellScannerImplementation,0,0,5.5550927472500895
Mozilla Stumbler,LocationActivity,0,0,0.002103049421661409
Mozilla Stumbler,LooperThread,0,0,0.4842592592592592
Mozilla Stumbler,Polyline,0,0,0.006309148264984228
Mozilla Stumbler,WifiBlockLists,0,0,19.55345839345839
Mozilla Stumbler,DeveloperActivityTest,0,0,0.05335601791136474
andFHEM,USBWXDeviceTest,0,0,0.08853910763464207
andFHEM,VoiceCommandServiceTest,0,0,1.336147299965692
andFHEM,WifiLightDeviceTest,0,0,0.011764705882352941
andFHEM,ValueExtractUtilTest,0,0,1.5419553734979996
andFHEM,TRXSecurityDevice,0,1,0.03218374510677276
andFHEM,FragmentUtil,1,1,0
andFHEM,DimWidgetView,9,6,0.23507642844740187
andFHEM,SpinnerActionRow,11,4,0
andFHEM,WebLinkAdapter,0,0,0.013668834630557628
andFHEM,GCMIntentService,0,0,5.812034449077999
andFHEM,SeriesType,2,5,0
andFHEM,DeviceNameListFragment,13,8,6.641754031231748
andFHEM,Host,0,0,0.05668016194331983
andFHEM,WidgetSize,1,4,0
andFHEM,FHEMWEBConnection,0,0,5.051928767842257
andFHEM,ArrayListUtilTest,0,0,1.125
andFHEM,BundleUtils,0,0,0.07107843137254902
andFHEM,BillingRequest,0,0,0.05461139835299749
andFHEM,FBCallmonitorDevice,0,0,2.70028490449548
andFHEM,SomfyDevice,0,0,0.006024096385542169
andFHEM,FHEMWEBDeviceTest,0,0,0.045098039215686274
andFHEM,SBPlayerDeviceAdapter,0,0,0.05756578947368421
andFHEM,RoomDetailFragment,2,2,0.8637483571555875
andFHEM,WeatherForecastWidget,4,2,2.45
andFHEM,WeatherDeviceForecast,0,0,0.3092348898221716
andFHEM,ModeStateOverwrite,0,0,0.14285714285714285
andFHEM,FileSystemServiceTest,0,0,0.05860997011892152
andFHEM,BigWeatherForecastWidget,0,0,0.19416236374067697
andFHEM,GenericDeviceService,8,4,2.8436869442924584
andFHEM,HMSDeviceTest,0,0,1.4494014293034898
andFHEM,TemperatureChangeTableRow,10,8,0
andFHEM,OnOffWidgetView,0,0,1.5173715783636639
andFHEM,SherlockDialogFragment,0,0,0.004878048780487805
andFHEM,AvailableTargetStatesSwitchActionRow<D,0,0,1.0047133912966524
andFHEM,TopLevelFragment,22,19,7.485879504612502
andFHEM,FhemServerSpecMatcher,0,0,0.003367003367003367
andFHEM,XmlListDevice,0,0,0.8333333333333333
andFHEM,WOLAdapter,7,4,0.6371249325651984
andFHEM,EnOceanDeviceTest,0,0,1.2271477916620483
andFHEM,SetList,0,0,0.35238095238095235
andFHEM,FromToHeatingInterval,1,4,0
andFHEM,ImageUtil,15,7,2.967353719732608
andFHEM,ChartSeriesDescription,10,9,1.4481302785039956
andFHEM,BundleUtil,8,3,0
andFHEM,ImportExportService,0,0,0.761323763955343
andFHEM,RevoltDevice,0,0,1.0154151961380877
andFHEM,PlayerDetailAction<T,0,0,0.0625
andFHEM,ActionBarSherlock,0,0,0.07073170731707319
andFHEM,HOLDevice,1,3,0.6761441240603459
andFHEM,FHEMWebConnection,37,20,5.164985380116955
andFHEM,AppWidgetDataHolder,33,17,4.952916140355929
andFHEM,CULWSDeviceTest,0,0,1.0973110374592032
andFHEM,ShowField,2,0,0
andFHEM,DimmableBehavior,0,0,0.5
andFHEM,DimmableDiscreteStatesDevice,2,4,0
andFHEM,DimmableAdapter,10,8,0
andFHEM,HCSDevice,1,8,2.3925082266014295
andFHEM,State,0,0,0.07543859649122807
andFHEM,LocaleEditConditionActivity,14,6,0
andFHEM,LicenseIntentService,0,0,1.2343253968253967
andFHEM,LocaleConditionQueryReceiver,6,4,1.0
andFHEM,StringUtil,3,3,0.6166666666666667
andFHEM,GridViewWithSectionsAdapter,19,16,0
andFHEM,TRXWeatherDevice,1,9,2.525884016815263
andFHEM,LightSceneDevice,0,0,1.2080786860198625
andFHEM,KeyChainKeystore,0,0,0.25
andFHEM,DeviceSelectionAdapter,3,2,0.06618740534600306
andFHEM,AllDevicesFragment,0,1,0.27453022667379023
andFHEM,FloorplanViewSettings,2,0,0
andFHEM,DayUtil,10,8,0.01898488957768307
andFHEM,DragNDropAdapter<T,0,0,0.16666666666666666
andFHEM,ApplicationUrls,1,1,0
andFHEM,FHTAdapter,50,14,9.715207725256478
andFHEM,CustomGraph,0,0,0.2853555265159066
andFHEM,WeatherDeviceTest,0,0,1.7430845621800959
andFHEM,FHEMduinoPT2262DeviceTest,0,0,0.020536635706914344
andFHEM,DeviceFunctionalityPreferenceWrapper,0,0,0.21428571428571427
andFHEM,TabsAdapter,8,5,0.07142857142857142
andFHEM,ConnectionDetailFragment,0,0,9.820895793480334
andFHEM,AndFHEMApplication,8,4,6.071977154483576
andFHEM,FHTConfiguration,6,7,2.1304347826086962
andFHEM,WifiLightDeviceAdapter,0,0,0.13101745351023625
andFHEM,Device<T,0,0,21.62062471000546
andFHEM,TwilightDeviceTest,0,0,0.06281550906449349
andFHEM,TimerFragment,0,0,0.049188640973630834
andFHEM,GPIO4Device,3,7,2.4235337783851083
andFHEM,VoiceCommandService,0,0,3.0915196138087704
andFHEM,LaCrosseDevice,0,0,1.0909799586780955
andFHEM,YAxisMinMaxValue,0,0,0.6851907630522087
andFHEM,GPlotParser,0,0,1.0204761904761905
andFHEM,GPIO4DeviceTest,0,0,0.5185897435897435
andFHEM,SmallAppWidgetProvider,0,1,0
andFHEM,MotionDetectorTest,0,0,0.008849557522123894
andFHEM,FS20Service,0,0,0.03278688524590164
andFHEM,ChannelsTest,0,0,0.09578527767382257
andFHEM,DeviceTypeOrderPreference,16,15,0.8089080459770115
andFHEM,RevoltDeviceTest,0,0,0.011764705882352941
andFHEM,GCMIntentServiceTest,0,0,0.07037467600127446
andFHEM,ToggleActionRow<T,0,0,0.38065524897355946
andFHEM,GPlotSeriesTestdataBuilder,0,0,0.04777777777777778
andFHEM,NetworkState,4,5,0
andFHEM,SetListGroupValue,0,0,0.19642857142857142
andFHEM,ToggleActionRow<D,0,0,0.5702954675846245
andFHEM,AnnotatedDeviceViewItem,0,0,0.2011926367643247
andFHEM,EnOceanAdapter,0,0,0.12874399109149826
andFHEM,FHTAdapterTest,0,0,2.5566491858051963
andFHEM,DeviceFunctionalityHolder,0,0,0.1111111111111111
andFHEM,PreferencesActivity,32,19,13.160158919561548
andFHEM,SetListTest,0,0,0.22128851540616246
andFHEM,PioneerAvrDeviceAdapter,0,0,0.3665086388537716
andFHEM,FloorplanPosition,0,1,0
andFHEM,MiLightDeviceTest,0,0,0.011764705882352941
andFHEM,FieldNameComparatorTest,0,0,0.6666666666666666
andFHEM,DeviceTypeHolder,12,10,1.2999999999999998
andFHEM,AtDeviceTest,0,0,2.553780027086217
andFHEM,MediumWidgetSelectionActivity,0,1,0
andFHEM,ToggleableAdapter,3,8,0.07692307692307693
andFHEM,KFM100Test,0,0,1.5881457173025118
andFHEM,GenericDeviceTableRowHolder,0,0,0.027777777777777776
andFHEM,KeyMaticTest,0,0,0.08912768647281921
andFHEM,UniRollAdapter,7,3,0.16297802683934542
andFHEM,CULHMConfiguration,7,6,2.3127518794078896
andFHEM,DayProfile<H,0,0,0.4
andFHEM,PIDDeviceAdapter,0,0,0.005714285714285714
andFHEM,OtherWidgetsFragment,0,0,0.009900275258336718
andFHEM,CheckBillingSupported,0,0,0.05461139835299749
andFHEM,FhemDevice<T,0,0,4.786095165145305
andFHEM,ToggleableAdapterWithSwitchActionRow,1,2,0
andFHEM,DimmableDeviceDimActionRowFullWidth,0,0,0.3666666666666667
andFHEM,DimActionRowFullWidth,6,4,0
andFHEM,WebCmdActionRowTest,0,0,0.3062290177379691
andFHEM,CULFHTTKDevice,3,3,4.206241428482128
andFHEM,DimActionRowFullWidth<D,0,0,0.6388406914722704
andFHEM,CULHMDevice,13,28,40.90375004602448
andFHEM,Coordinate,3,6,0.16526610644257703
andFHEM,HeatingService,9,9,0.7490714504667255
andFHEM,WeekProfile<H,0,0,0.7506227787557709
andFHEM,StatisticsDevice,0,0,0.008433734939759036
andFHEM,XmlDeviceViewItem,0,0,0.6793665197476448
andFHEM,GPlotHolder,0,0,0.027777777777777776
andFHEM,DimmerTest,0,0,0.16246485640783978
andFHEM,MyAccessibilityService,0,0,0.5391136097018451
andFHEM,AppWidgetView,8,5,1.1264724228160203
andFHEM,ValueExtractUtil,3,5,0.7042720483475406
andFHEM,LightSceneDeviceTest,0,0,0.1546218487394958
andFHEM,ToggleDeviceActionRow<T,0,0,0.10719206773297613
andFHEM,ListDataAdapter<T,0,0,0.42104341736694667
andFHEM,MenuInflater,0,0,0.026829268292682923
andFHEM,CulHmDetailActionProvider,0,0,0.14285714285714285
andFHEM,ActionBar,0,0,0.08780487804878052
andFHEM,GraphService,16,5,1.7388728009168892
andFHEM,IntervalWeekProfileFragment,0,3,0.2548192771084337
andFHEM,SBPlayerDeviceTest,0,0,1.0
andFHEM,FHT8VDevice,1,2,1.2263199065654196
andFHEM,AmazonBillingProvider,0,0,0.5053571428571428
andFHEM,ThresholdDevice,0,0,0.014084507042253521
andFHEM,DimmableDevice<D,0,0,4.276111133617603
andFHEM,AndFHEMException,1,1,0
andFHEM,DataConnectionSwitch,6,3,0.6738703039106781
andFHEM,SherlockActivity,0,0,0.007317073170731707
andFHEM,BaseDeviceService,0,0,0.5
andFHEM,ReadingsProxyDeviceTest,0,0,0.45992440851681987
andFHEM,SherlockFragmentActivity,0,0,0.012195121951219513
andFHEM,RFXCOMDeviceTest,0,0,0.09145425599487111
andFHEM,DeviceListFragment,21,9,4.773503226820593
andFHEM,RoomListServiceTest,0,0,0.6932537890962208
andFHEM,HMSDevice,3,5,1.9792429553616566
andFHEM,ZWaveDevice,0,0,0.04454577625978462
andFHEM,AndFHEMBase,1,1,0
andFHEM,TargetStateAdditionalInformationActivity,0,0,1.50836820083682
andFHEM,OnkyoAvrDeviceTest,0,0,0.029621848739495797
andFHEM,PIDDeviceTest,0,0,0.245192965469906
andFHEM,TelnetConnection,41,23,9.97112071283687
andFHEM,HUEDevice,5,21,4.38632987951885
andFHEM,DeviceViewItemSorter,0,0,0.08650937689050212
andFHEM,ClientCertSSLSocketFactory,0,0,0.6327868852459018
andFHEM,OWFSDevice,0,1,0.08401262627495965
andFHEM,EMWZDeviceTest,0,0,0.09968102073365231
andFHEM,SeekBarActionRowFullWidthAndButton,9,5,0
andFHEM,WidgetTemperatureAdditionalField,2,0,0
andFHEM,OregonAdapter,0,0,0.052655677655677656
andFHEM,PurchaseDatabase,17,11,1.6947256995581736
andFHEM,AnnotatedDeviceClassMethod,0,0,0.3967032967032967
andFHEM,CO20DeviceTest,0,0,0.011764705882352941
andFHEM,NestedListViewAdapter,14,10,0
andFHEM,ShowFieldCache,0,0,0.5
andFHEM,HeatingConfiguration,3,5,0
andFHEM,OregonDevice,1,11,0.8595106597989383
andFHEM,CULEMDevice,4,8,2.849929881161116
andFHEM,ApplicationProperties,12,13,2.915734062201988
andFHEM,WithingsDeviceTest,0,0,0.1656108597285068
andFHEM,CategoryFilter,0,0,0.10518551536763457
andFHEM,UIBroadcastReceiver,0,0,0.772955039445208
andFHEM,FHTDayControl,0,0,0.125
andFHEM,ToggleableDeviceTest,0,0,0.5235294117647058
andFHEM,ToggleActionRow,16,8,0
andFHEM,StructureDevice,1,3,2.496886818540307
andFHEM,RemoteControlAdapter,0,0,0.2610229117908768
andFHEM,TypeHandler<D>,0,0,0.020266781411359725
andFHEM,StructureDeviceTest,0,0,0.16886026757681802
andFHEM,DeviceDetailActivity<D,0,0,0.0625
andFHEM,NestedListView,10,6,0.016129032258064516
andFHEM,RoomListHolderService,0,0,0.46907630522088356
andFHEM,CULEMDeviceTest,0,0,0.43035040942191716
andFHEM,AbstractWebViewFragment,0,0,1.31397189883128
andFHEM,ConnectionListFragment,0,0,1.8843265515591816
andFHEM,DeviceAdapter,13,10,0
andFHEM,ChartingDateSelectionActivity,44,12,2.1762477718360067
andFHEM,GenericDeviceAdapter,31,19,0
andFHEM,TimeoutException,0,1,0
andFHEM,ReflectionUtil,17,11,1.1872360382788636
andFHEM,FRMInDevice,0,1,1.0443788670579923
andFHEM,ColorPicker,0,0,1.1746031746031746
andFHEM,AdapterModule,0,0,0.2131578947368421
andFHEM,AmazonPurchasingObserver,0,0,1.057738095238095
andFHEM,JsonDefDevice,0,0,0.07692307692307693
